ipo_id,stock_code,company_name,listing_date,listing_chapter,n_cornerstones,coverage,intl_oversub,nacs,Q_company,Q_ecosystem,R_lockup,decision,return_5d,return_30d,return_60d,return_180d,L1_veto,L2_veto,year,cs_total,aff_count,strong_aff,cluster_aff,aff_ratio
HK_9885_HK_2023,9885.HK,药师帮,2023-06-28,main_board_profitable,1,31.72,2.08,0.160134599527472,0.5987272766255382,0.35,0.2358333333333333,SKIP,0.1611374407582939,1.56398104265403,1.52369668246445,-0.557345971563981,False,False,2023,1.0,0,0,0,0.0
HK_9860_HK_2023,9860.HK,艾迪康控股,2023-06-30,main_board_profitable,5,71.24000000000001,1.8,0.3701367466508052,0.7149248836357779,0.6775068653631461,0.2358333333333333,TRIAL,-0.0927536231884059,-0.0405797101449276,0.115942028985507,-0.1637681159420289,False,False,2023,5.0,0,0,0,0.0
HK_2481_HK_2023,2481.HK,慧居科技,2023-07-10,main_board_profitable,1,19.6,1.35,0.1069833333333333,0.4,0.35,0.2358333333333333,SKIP,-0.197222222222222,-0.258333333333333,-0.258333333333333,-0.280555555555556,False,False,2023,1.0,0,0,0,0.0
HK_3650_HK_2023,3650.HK,KEEP,2023-07-12,main_board_profitable,3,24.42,1.37,0.1879078526125603,0.4,0.6147476094194996,0.2358333333333333,SKIP,-0.0051724137931034,0.0999999999999999,0.0137931034482758,-0.8496551724137931,False,False,2023,3.0,0,0,0,0.0
HK_6683_HK_2023,6683.HK,巨星传奇,2023-07-13,main_board_profitable,2,20.5,1.15,0.1069833333333333,0.4,0.35,0.2358333333333333,SKIP,0.349809885931559,0.134980988593156,0.712927756653992,0.7414448669201521,False,False,2023,2.0,0,0,0,0.0
HK_1284_HK_2023,1284.HK,新传企划,2023-07-17,main_board_profitable,0,0.0,1.5,0.0,0.7020565809697543,0.0,0.2358333333333333,SKIP,0.0,-0.467741935483871,-0.564516129032258,-0.704301075268817,False,False,2023,,0,0,0,0.0
HK_2271_HK_2023,2271.HK,众安智慧生活,2023-07-18,main_board_profitable,2,13.8409,1.63,0.2323096473397318,0.7600097513840737,0.4,0.2358333333333333,SKIP,-0.12396694214876,-0.297520661157025,-0.43801652892562,-0.528925619834711,False,False,2023,2.0,0,0,0,0.0
HK_2490_HK_2023,2490.HK,乐舱物流,2023-09-25,main_board_profitable,0,0.0,1.53,0.0,0.6860244198523193,0.0,0.2358333333333333,SKIP,0.0431372549019608,-0.0745098039215686,0.0784313725490197,4.2843137254902,False,False,2023,,0,0,0,0.0
HK_9890_HK_2023,9890.HK,贪玩,2023-09-28,main_board_profitable,4,33.24,1.67,0.23146061996006,0.7572321263687896,0.4,0.2358333333333333,SKIP,-0.0385714285714285,-0.0371428571428571,1.99285714285714,0.148571428571428,False,False,2023,4.0,0,0,0,0.0
HK_6682_HK_2023,6682.HK,范式智能,2023-09-28,main_board_profitable,3,73.75,1.57,0.2904241815953429,0.644086515587398,0.5900658458961692,0.2358333333333333,RELATIONSHIP,-0.0769230769230769,-0.144444444444444,-0.167521367521367,-0.146153846153846,False,False,2023,3.0,0,0,0,0.0
HK_9686_HK_2023,9686.HK,熙康云医院,2023-09-28,main_board_profitable,3,34.82,1.15,0.1222666666666666,0.4,0.4,0.2358333333333333,SKIP,-0.147058823529412,-0.363970588235294,-0.5036764705882351,-0.6139705882352939,False,False,2023,3.0,0,0,0,0.0
HK_1973_HK_2023,1973.HK,天图投资,2023-10-06,main_board_profitable,4,43.04,1.28,0.1991691132741694,0.4,0.6515892473527899,0.2358333333333333,SKIP,-0.180327868852459,0.114754098360656,0.0348360655737704,-0.30327868852459,False,False,2023,4.0,3,0,3,0.75
HK_2501_HK_2023,2501.HK,迈越科技,2023-10-11,main_board_profitable,0,0.0,1.16,0.0,0.4,0.0,0.2358333333333333,SKIP,-0.171779141104294,-0.208588957055215,-0.263803680981595,-0.435582822085889,False,False,2023,,0,0,0,0.0
HK_2451_HK_2023,2451.HK,绿源集团控股,2023-10-12,main_board_profitable,5,56.43,0.9,0.1934447294703234,0.4,0.6328617103718323,0.2358333333333333,SKIP,-0.0255376344086021,-0.0416666666666667,-0.0336021505376344,-0.208333333333333,False,False,2023,5.0,0,0,0,0.0
HK_9676_HK_2023,9676.HK,十月稻田,2023-10-12,main_board_profitable,1,12.42,1.26,0.1069833333333333,0.4,0.35,0.2358333333333333,SKIP,0.31104033970276,0.443736730360934,0.3296178343949039,0.0952171664465035,False,False,2023,1.0,0,0,0,0.0
HK_2517_HK_2023,2517.HK,锅圈,2023-11-02,main_board_profitable,4,53.77,1.33,0.1995529940960893,0.4,0.6528451279043271,0.2358333333333333,SKIP,0.0652173913043478,0.533444816053512,0.632107023411371,-0.574349985151263,False,False,2023,4.0,2,0,2,0.5
HK_2429_HK_2023,2429.HK,友宝在线,2023-11-03,main_board_profitable,4,49.46,1.41,0.1222666666666666,0.4,0.4,0.2358333333333333,SKIP,-0.142661179698217,0.0329218106995885,0.454046639231824,0.0905349794238683,False,False,2023,4.0,0,0,0,0.0
HK_2473_HK_2023,2473.HK,喜相逢集团,2023-11-09,main_board_profitable,0,0.0,1.007,0.0,0.4,0.0,0.2358333333333333,SKIP,-0.0182926829268291,0.335365853658537,0.8048780487804881,3.0,False,False,2023,,0,0,0,0.0
HK_2499_HK_2023,2499.HK,佛朗斯股份,2023-11-10,main_board_profitable,1,62.9,1.37,0.1069833333333333,0.4,0.35,0.2358333333333333,SKIP,0.0040650406504065,-0.0040650406504065,-0.035230352303523,-0.0501355013550136,False,False,2023,1.0,0,0,0,0.0
HK_1111_HK_2023,1111.HK,华视集团控股,2023-11-10,main_board_profitable,0,0.0,1.09,0.0,0.4,0.0,0.2358333333333333,SKIP,0.185185185185185,-0.419753086419753,-0.737654320987654,-0.845679012345679,False,False,2023,,0,0,0,0.0
HK_2268_HK_2023,2268.HK,药明合联,2023-11-17,main_board_profitable,7,63.84,19.6,0.3635766752770109,0.7122968477468297,0.6679545336532972,0.2358333333333333,TRIAL,0.0357142857142857,0.135714285714286,-0.481428571428571,-0.324285714285714,False,False,2023,7.0,0,0,0,0.0
HK_2520_HK_2023,2520.HK,山西安装,2023-11-22,main_board_profitable,1,21.6054,1.33,0.1069833333333333,0.4,0.35,0.2358333333333333,SKIP,-0.0550458715596331,0.0,0.0091743119266055,-0.0674751611082675,False,False,2023,1.0,0,0,0,0.0
HK_9663_HK_2023,9663.HK,国鸿氢能,2023-12-05,main_board_profitable,0,0.0,1.13,0.0,0.4,0.0,0.2358333333333333,SKIP,-0.229292929292929,-0.1727272727272729,-0.095959595959596,-0.191919191919192,False,False,2023,,0,0,0,0.0
HK_2521_HK_2023,2521.HK,升辉清洁,2023-12-05,main_board_profitable,0,0.0,1.33,0.0,0.4,0.0,0.2358333333333333,SKIP,0.121212121212121,-0.166666666666667,-0.166666666666667,0.257575757575757,False,False,2023,,0,0,0,0.0
HK_2483_HK_2023,2483.HK,K CASH集团,2023-12-05,main_board_profitable,0,0.0,1.24,0.0,0.4,0.0,0.2358333333333333,SKIP,-0.0446927374301676,-0.0837988826815643,-0.0502793296089386,0.0397482822834392,False,False,2023,,0,0,0,0.0
HK_2419_HK_2023,2419.HK,德康农牧,2023-12-06,main_board_profitable,3,39.21,1.13,0.2105419229759083,0.4,0.6887958221676392,0.2358333333333333,SKIP,0.0066666666666666,0.4639999999999999,0.306666666666667,0.16,False,False,2023,3.0,0,0,0,0.0
HK_1497_HK_2023,1497.HK,燕之屋,2023-12-12,main_board_profitable,6,40.16,1.27,0.1222666666666666,0.4,0.4,0.2358333333333333,SKIP,-0.0515463917525772,-0.0206185567010309,0.0288659793814434,0.493806460030104,False,False,2023,6.0,0,0,0,0.0
HK_0666_HK_2023,0666.HK,瑞浦兰钧,2023-12-18,main_board_profitable,0,0.0,1.21,0.0,0.4,0.0,0.2358333333333333,SKIP,-0.0181043663471778,-0.0798722044728434,-0.224707135250266,-0.211927582534611,False,False,2023,,0,0,0,0.0
HK_2502_HK_2023,2502.HK,金源氢化,2023-12-20,main_board_profitable,4,50.95,1.07,0.2361044486041526,0.4,0.7724245864912299,0.2358333333333333,SKIP,0.0919540229885057,0.0114942528735632,-0.0919540229885057,-0.313459801264679,False,False,2023,4.0,0,0,0,0.0
HK_1274_HK_2023,1274.HK,知行科技,2023-12-20,main_board_profitable,4,79.16,1.07,0.1747008129970523,0.4,0.5715402824331047,0.2358333333333333,SKIP,0.303675048355899,0.885880077369439,1.83752417794971,0.0038684719535782,False,False,2023,4.0,0,0,0,0.0
HK_2516_HK_2023,2516.HK,泛远国际,2023-12-22,main_board_profitable,3,39.67,1.04,0.1222666666666666,0.4,0.4,0.2358333333333333,SKIP,-0.04,-0.36,-0.42,0.55,False,False,2023,3.0,0,0,0,0.0
HK_6911_HK_2023,6911.HK,澜沧古茶,2023-12-22,main_board_profitable,5,51.6,1.32,0.1222666666666666,0.4,0.4,0.2358333333333333,SKIP,0.229885057471264,0.0804597701149427,0.172413793103448,-0.127684326884463,False,False,2023,5.0,1,1,0,0.2
HK_2489_HK_2023,2489.HK,集海黄金,2023-12-22,main_board_profitable,1,39.6,1.03,0.1069833333333333,0.4,0.35,0.2358333333333333,SKIP,-0.0178571428571429,0.0178571428571427,0.0892857142857142,0.320307723660077,False,False,2023,1.0,0,0,0,0.0
HK_2149_HK_2023,2149.HK,贝克微,2023-12-28,main_board_profitable,0,0.0,1.36,0.0,0.4,0.0,0.2358333333333333,SKIP,0.105726872246696,-0.112334801762115,0.0286343612334803,0.200440528634361,False,False,2023,,0,0,0,0.0
HK_9880_HK_2023,9880.HK,优必选,2023-12-29,main_board_profitable,1,53.41,2.16,0.1766701417779832,0.6605520178644021,0.35,0.2358333333333333,SKIP,-0.03137039075399,-0.0165107319757843,1.11777655476059,-0.0280682443588332,False,False,2023,1.0,0,0,0,0.0
HK_2498_HK_2024,2498.HK,速腾聚创,2024-01-05,main_board_profitable,1,79.29,1.28,0.1069833333333333,0.4,0.35,0.2358333333333333,SKIP,0.0,-0.184883720930233,-0.0081395348837209,-0.5920930232558139,False,False,2024,1.0,0,0,0,0.0
HK_2503_HK_2024,2503.HK,中深建业,2024-01-09,main_board_profitable,0,0.0,1.09,0.0,0.3781654696216852,0.0,0.2358333333333333,SKIP,0.458333333333333,0.680555555555556,0.0694444444444445,-0.166666666666667,False,False,2024,,0,0,0,0.0
HK_6959_HK_2024,6959.HK,长久股份,2024-01-09,main_board_profitable,0,0.0,1.07,0.0,0.4,0.0,0.2358333333333333,SKIP,0.0738060781476121,0.2619392185238789,4.49927641099855,-0.0920311013091886,False,False,2024,,0,0,0,0.0
HK_2453_HK_2024,2453.HK,美中嘉和,2024-01-09,main_board_profitable,0,0.0,1.02,0.0,0.4,0.0,0.2358333333333333,SKIP,0.259927797833935,0.5054151624548741,1.08032490974729,0.371841155234657,False,False,2024,,0,0,0,0.0
HK_2477_HK_2024,2477.HK,经纬天地,2024-01-12,main_board_profitable,0,0.0,0.97,0.0,0.4,0.0,0.2358333333333333,SKIP,0.3257575757575759,0.4204545454545449,0.375,-0.0492424242424244,False,False,2024,,0,0,0,0.0
HK_2540_HK_2024,2540.HK,乐思集团,2024-03-08,main_board_profitable,0,0.0,1.46,0.0,0.4,0.0,0.2358333333333333,SKIP,0.953333333333333,1.34666666666667,-0.233333333333333,0.153333333333333,False,False,2024,,0,0,0,0.0
HK_2535_HK_2024,2535.HK,泓基集团,2024-03-08,main_board_profitable,0,0.0,0.98,0.0,0.4,0.0,0.2358333333333333,SKIP,0.0847457627118645,0.0338983050847458,-0.0338983050847458,0.0338983050847458,False,False,2024,,0,0,0,0.0
HK_9879_HK_2024,9879.HK,米高集团,2024-03-21,main_board_profitable,4,45.58,1.28,0.2080900064217335,0.4,0.6807742849129778,0.2358333333333333,SKIP,-0.002444987775061,0.574572127139364,0.7286063569682151,0.647402599660996,False,False,2024,4.0,0,0,0,0.0
HK_2536_HK_2024,2536.HK,百乐皇宫,2024-03-26,main_board_profitable,1,18.85,1.29,0.1069833333333333,0.4,0.35,0.2358333333333333,SKIP,0.833333333333333,1.05333333333333,1.0,0.456666666666667,False,False,2024,1.0,0,0,0,0.0
HK_2598_HK_2024,2598.HK,连连数字,2024-03-28,main_board_profitable,2,55.52,1.89,0.185480780460344,0.6068073515605584,0.4,0.2358333333333333,SKIP,0.0307203389830509,-0.0148305084745761,-0.0021186440677965,0.0021186440677967,False,False,2024,2.0,0,0,0,0.0
HK_2497_HK_2024,2497.HK,富景中国控股,2024-03-28,main_board_profitable,0,0.0,0.96,0.0,0.4,0.0,0.2358333333333333,SKIP,-0.162162162162162,-0.27027027027027,-0.304054054054054,-0.331081081081081,False,False,2024,,0,0,0,0.0
HK_2555_HK_2024,2555.HK,茶百道,2024-04-23,main_board_profitable,0,0.0,1.11,0.0,0.4,0.0,0.2358333333333333,SKIP,-0.10625,-0.1875,-0.190772496462166,-0.20950351551155,False,False,2024,,0,0,0,0.0
HK_2515_HK_2024,2515.HK,天津建发,2024-04-23,main_board_profitable,0,0.0,1.02,0.0,0.4,0.0,0.2358333333333333,SKIP,0.0,-0.256578947368421,-0.151315789473684,-0.736842105263158,False,False,2024,,0,0,0,0.0
HK_2438_HK_2024,2438.HK,出门问问,2024-04-24,main_board_profitable,2,29.47,1.58,0.1588262220254917,0.5938353837999378,0.35,0.2358333333333333,SKIP,0.046195652173913,-0.328804347826087,-0.614130434782609,-0.8451086956521741,False,False,2024,2.0,0,0,0,0.0
HK_2556_HK_2024,2556.HK,迈富时,2024-05-16,main_board_profitable,2,15.19,1.03,0.1222666666666666,0.4,0.4,0.2358333333333333,SKIP,0.181994191674734,0.5556631171345601,0.904162633107454,0.588576960309777,False,False,2024,2.0,0,0,0,0.0
HK_2529_HK_2024,2529.HK,泓盈城市服务,2024-05-17,main_board_profitable,5,52.34,1.2,0.1222666666666666,0.4,0.4,0.2358333333333333,SKIP,-0.196261682242991,-0.146417445482866,-0.127725856697819,0.040826593734482,False,False,2024,5.0,0,0,0,0.0
HK_0917_HK_2024,0917.HK,趣致集团,2024-05-27,main_board_profitable,1,15.87,1.11,0.1069833333333333,0.4,0.35,0.2358333333333333,SKIP,0.134285714285714,0.554285714285714,0.431428571428572,1.2,False,False,2024,1.0,0,0,0,0.0
HK_2505_HK_2024,2505.HK,EDA集团控股,2024-05-28,main_board_profitable,2,22.7,0.98,0.1222666666666666,0.4,0.4,0.2358333333333333,SKIP,-0.266666666666667,0.304761904761905,-0.0714285714285715,-0.235058262225892,False,False,2024,2.0,1,1,0,0.5
HK_2443_HK_2024,2443.HK,汽车街,2024-05-31,main_board_profitable,0,0.0,0.98,0.0,0.4,0.0,0.2358333333333333,SKIP,-0.112828438948995,-0.450540958268933,-0.5193199381761979,-0.665378670788253,False,False,2024,,0,0,0,0.0
HK_2522_HK_2024,2522.HK,一脉阳光,2024-06-07,main_board_profitable,3,44.98,1.24,0.1222666666666666,0.4,0.4,0.2358333333333333,SKIP,0.281333333333333,0.188,0.324,2.06666666666667,False,False,2024,3.0,0,0,0,0.0
HK_2550_HK_2024,2550.HK,宜搜科技,2024-06-07,main_board_profitable,0,0.0,0.98,0.0,0.4,0.0,0.2358333333333333,SKIP,0.517985611510791,0.715827338129496,0.742805755395683,-0.613309352517986,False,False,2024,,0,0,0,0.0
HK_2512_HK_2024,2512.HK,云工场,2024-06-14,main_board_profitable,0,0.0,1.09,0.0,0.4,0.0,0.2358333333333333,SKIP,0.0,-0.0710526315789474,-0.0526315789473684,-0.486842105263158,False,False,2024,,0,0,0,0.0
HK_2881_HK_2024,2881.HK,武汉有机,2024-06-18,main_board_profitable,0,0.0,0.92,0.0,0.4,0.0,0.2358333333333333,SKIP,-0.116809116809117,-0.356125356125356,-0.401709401709402,-0.168965396836482,False,False,2024,,0,0,0,0.0
HK_6181_HK_2024,6181.HK,老铺黄金,2024-06-28,main_board_profitable,3,48.28,11.9,0.2358645753243908,0.7716398320318129,0.4,0.2358333333333333,SKIP,0.217142857142857,0.177142857142857,0.85,8.91428571428571,False,False,2024,3.0,0,0,0,0.0
HK_2559_HK_2024,2559.HK,嘀嗒出行,2024-06-28,main_board_profitable,0,0.0,1.28,0.0,0.4,0.0,0.2358333333333333,SKIP,-0.372043010752688,-0.617204301075269,-0.552688172043011,-0.737634408602151,False,False,2024,,0,0,0,0.0
HK_2479_HK_2024,2479.HK,天聚地合,2024-06-28,main_board_profitable,4,79.62,0.99,0.1222666666666666,0.4,0.4,0.2358333333333333,SKIP,0.0806317539484622,0.0640066500415628,-0.0074812967581046,0.304239401496259,False,False,2024,4.0,0,0,0,0.0
HK_1354_HK_2024,1354.HK,经发物业,2024-07-03,main_board_profitable,3,43.05,0.98,0.1222666666666666,0.4,0.4,0.2358333333333333,SKIP,-0.141566265060241,0.5481927710843371,1.93674698795181,2.6445783132530103,False,False,2024,3.0,0,0,0,0.0
HK_2545_HK_2024,2545.HK,中赣通信,2024-07-03,main_board_profitable,0,0.0,1.5,0.0,0.7053146164389523,0.0,0.2358333333333333,SKIP,-0.32089552238806,-0.485074626865672,-0.477611940298507,-0.544776119402985,False,False,2024,,0,0,0,0.0
HK_6086_HK_2024,6086.HK,方舟健客,2024-07-09,main_board_profitable,0,0.0,1.66,0.0,0.6029627760769276,0.0,0.2358333333333333,SKIP,0.0154525386313464,-0.0706401766004416,0.5452538631346581,-0.119205298013245,False,False,2024,,0,0,0,0.0
HK_6657_HK_2024,6657.HK,百望股份,2024-07-09,main_board_profitable,1,77.98,1.04,0.1069833333333333,0.4,0.35,0.2358333333333333,SKIP,-0.119537275064267,-0.0154241645244216,-0.0874035989717223,-0.089974293059126,False,False,2024,1.0,0,0,0,0.0
HK_9680_HK_2024,9680.HK,如祺出行,2024-07-10,main_board_profitable,4,77.07000000000001,1.17,0.192111583571871,0.4,0.6285002734085204,0.2358333333333333,SKIP,-0.179941002949852,-0.210914454277286,-0.256637168141593,-0.688495575221239,False,False,2024,4.0,0,0,0,0.0
HK_2495_HK_2024,2495.HK,声通科技,2024-07-10,main_board_profitable,2,40.2,1.24,0.1069833333333333,0.4,0.35,0.2358333333333333,SKIP,0.0511111111111112,0.644444444444444,0.386666666666667,0.807407407407407,False,False,2024,2.0,0,0,0,0.0
HK_1334_HK_2024,1334.HK,瑞昌国际控股,2024-07-10,main_board_profitable,3,44.04,0.97,0.1972611067797282,0.4,0.6453471323219026,0.2358333333333333,SKIP,-0.0416666666666667,-0.125,-0.258333333333333,-0.183333333333333,False,False,2024,3.0,0,0,0,0.0
HK_2507_HK_2024,2507.HK,西锐,2024-07-12,main_board_profitable,5,56.4,1.57,0.3439547159859719,0.7201353765450408,0.6250273659632424,0.2358333333333333,RELATIONSHIP,-0.103636363636364,-0.305454545454545,-0.1727272727272729,-0.0836363636363637,False,False,2024,5.0,0,0,0,0.0
HK_2531_HK_2024,2531.HK,广联科技控股,2024-07-15,main_board_profitable,1,29.44,1.06,0.1069833333333333,0.4,0.35,0.2358333333333333,SKIP,0.527083333333333,1.29166666666667,2.27083333333333,2.89583333333333,False,False,2024,1.0,0,0,0,0.0
HK_1471_HK_2024,1471.HK,众淼控股,2024-08-06,main_board_profitable,2,18.71,0.98,0.1069833333333333,0.4,0.35,0.2358333333333333,SKIP,-0.23265306122449,-0.0748299319727891,-0.0829931972789115,1.02721088435374,False,False,2024,2.0,0,0,0,0.0
HK_2549_HK_2024,2549.HK,卡罗特,2024-10-02,main_board_profitable,2,41.72,7.91,0.2331689679986091,0.7628210512495389,0.4,0.2358333333333333,SKIP,-0.256830601092896,-0.360655737704918,-0.450273224043716,-0.429508196721312,False,False,2024,2.0,0,0,0,0.0
HK_2576_HK_2024,2576.HK,太美医疗科技,2024-10-08,main_board_profitable,0,0.0,2.58,0.0,0.6469423668833868,0.0,0.2358333333333333,SKIP,-0.3619565217391299,-0.423913043478261,-0.547826086956522,-0.6326086956521739,False,False,2024,,0,0,0,0.0
HK_9639_HK_2024,9639.HK,荣利营造,2024-10-09,main_board_profitable,3,19.18,1.14,0.1859636629395259,0.4,0.6083871197585362,0.2358333333333333,SKIP,-0.290322580645161,-0.241935483870968,-0.32258064516129,0.580645161290322,False,False,2024,3.0,0,0,0,0.0
HK_2567_HK_2024,2567.HK,七牛智能,2024-10-16,main_board_profitable,1,40.0,1.02,0.1069833333333333,0.4,0.35,0.2358333333333333,SKIP,0.0,-0.1932773109243699,-0.4537815126050419,-0.126050420168067,False,False,2024,1.0,0,0,0,0.0
HK_2460_HK_2024,2460.HK,华润饮料,2024-10-23,main_board_profitable,9,47.73,24.47,0.4320339031574171,0.7658337518170285,0.7382360284332925,0.2358333333333333,TRIAL,-0.0731414868105515,-0.258992805755396,-0.311750599520384,-0.196700859307782,False,False,2024,9.0,0,0,0,0.0
HK_2510_HK_2024,2510.HK,德翔海运,2024-11-01,main_board_profitable,6,47.31,2.22,0.1845164614648283,0.6036525456864612,0.4,0.2358333333333333,SKIP,0.0195121951219512,0.0365853658536586,0.0487804878048781,1.53038797075628,False,False,2024,6.0,0,0,0,0.0
HK_2519_HK_2024,2519.HK,傲基股份,2024-11-08,main_board_profitable,3,23.46,2.45,0.2117168474610025,0.6926396318244359,0.4,0.2358333333333333,SKIP,-0.128798842257598,-0.125904486251809,-0.131693198263386,-0.399610524163702,False,False,2024,3.0,0,0,0,0.0
HK_2551_HK_2024,2551.HK,晶科电子股份,2024-11-08,main_board_profitable,0,0.0,6.95,0.0,0.6831554888913801,0.0,0.2358333333333333,SKIP,-0.151969981238274,-0.3808630393996249,-0.114446529080675,-0.34982665428671,False,False,2024,,0,0,0,0.0
HK_2582_HK_2024,2582.HK,国富氢能,2024-11-15,main_board_profitable,3,80.72,0.99,0.1222666666666666,0.4,0.4,0.2358333333333333,SKIP,0.2378205128205129,0.320512820512821,0.766666666666667,-0.185897435897436,False,False,2024,3.0,0,0,0,0.0
HK_2566_HK_2024,2566.HK,九源基因,2024-11-28,main_board_profitable,7,49.66,1.18,0.1222666666666666,0.4,0.4,0.2358333333333333,SKIP,0.049673202614379,-0.279738562091503,-0.156862745098039,0.918043032743153,False,False,2024,7.0,0,0,0,0.0
HK_2585_HK_2024,2585.HK,梦金园,2024-11-29,main_board_profitable,5,39.77,0.98,0.1222666666666666,0.4,0.4,0.2358333333333333,SKIP,-0.10077519379845,0.089922480620155,0.3720930232558139,0.239226778460051,False,False,2024,5.0,0,0,0,0.0
HK_2586_HK_2024,2586.HK,多点数智,2024-12-06,main_board_profitable,1,39.05,1.36,0.1069833333333333,0.4,0.35,0.2358333333333333,SKIP,-0.544202898550725,-0.597101449275362,-0.335507246376812,-0.22536231884058,False,False,2024,1.0,0,0,0,0.0
HK_2570_HK_2024,2570.HK,重塑能源,2024-12-06,main_board_profitable,1,45.18,1.33,0.1069833333333333,0.4,0.35,0.2358333333333333,SKIP,0.109449354180829,0.5418082936777701,0.408565601631543,-0.0129163834126445,False,False,2024,1.0,0,0,0,0.0
HK_1318_HK_2024,1318.HK,毛戈平,2024-12-10,main_board_profitable,6,33.31,30.34,0.3527243178246964,0.878683053073963,0.5253092669360665,0.2358333333333333,TRIAL,0.1121673003802279,0.377376425855513,0.950570342205323,0.940932224077596,False,False,2024,6.0,0,0,0,0.0
HK_2593_HK_2024,2593.HK,草姬集团,2024-12-19,main_board_profitable,3,22.4,1.79,0.1720099411097773,0.5627369938160656,0.4,0.2358333333333333,SKIP,-0.314009661835749,-0.507246376811594,-0.570048309178744,-0.664766867502578,False,False,2024,3.0,0,0,0,0.0
HK_0999_HK_2024,0999.HK,小菜园,2024-12-20,main_board_profitable,0,0.0,1.29,0.0,0.4,0.0,0.2358333333333333,SKIP,-0.0548654244306418,0.0372670807453416,0.140786749482402,0.246150004795885,False,False,2024,,0,0,0,0.0
HK_2431_HK_2024,2431.HK,佑驾创新,2024-12-27,main_board_profitable,2,81.09,1.09,0.1069833333333333,0.4,0.35,0.2358333333333333,SKIP,-0.0979381443298968,0.288659793814433,0.685567010309279,0.330927835051546,False,False,2024,2.0,0,0,0,0.0
HK_2587_HK_2024,2587.HK,健康之路,2024-12-30,main_board_profitable,1,51.23,0.98,0.1069833333333333,0.4,0.35,0.2358333333333333,SKIP,0.448405253283302,0.849906191369606,1.62664165103189,-0.167917448405253,False,False,2024,1.0,0,0,0,0.0
HK_2577_HK_2024,2577.HK,英诺赛科,2024-12-30,main_board_profitable,4,55.38,1.41,0.1984686546703662,0.4,0.6492976706773161,0.2358333333333333,SKIP,-0.0048387096774193,0.551612903225806,0.511290322580645,2.10967741935484,False,False,2024,4.0,0,0,0,0.0
